amount,is_weekend,is_high_value,is_new_customer,days_since_signup,shipping_billing_mismatch,actual_fraud,predicted_fraud,fraud_probability
517.54,0,1,0,324,1,False,0,0.31976485
561.2,0,1,0,216,1,False,0,0.31976485
167.55,0,0,0,247,1,False,0,0.31976485
940.98,1,1,0,88,1,True,0,0.31976485
103.48,0,0,0,233,1,False,0,0.31976485
980.64,0,1,0,268,1,True,0,0.31976485
46.0,0,0,0,243,1,False,0,0.31976485
361.63,0,0,0,96,1,False,0,0.31976485
485.1,0,0,0,146,1,False,0,0.31976485
842.22,0,1,0,91,1,False,0,0.31976485
1423.2,0,1,0,135,1,False,0,0.31976485
1174.29,0,1,0,210,1,False,0,0.31976485
43.58,1,0,0,207,1,False,0,0.31976485
181.33,1,0,0,71,1,False,0,0.31976485
51.74,0,0,1,20,1,False,0,0.31976485
443.24,0,0,0,128,1,False,0,0.31976485
258.51,0,0,0,195,1,False,0,0.31976485
161.05,0,0,0,246,1,False,0,0.31976485
490.58,1,0,0,222,1,False,0,0.31976485
703.46,0,1,0,288,1,False,0,0.31976485
1496.07,1,1,0,214,1,False,0,0.31976485
193.02,0,0,0,206,1,False,0,0.31976485
1378.56,1,1,0,177,1,False,0,0.31976485
71.43,1,0,0,205,1,False,0,0.31976485
478.75,1,0,0,130,1,False,0,0.31976485
866.58,0,1,0,175,1,False,0,0.31976485
235.22,1,0,0,119,1,False,0,0.31976485
248.9,0,0,0,281,1,False,0,0.31976485
285.51,0,0,0,93,1,False,0,0.31976485
84.89,1,0,0,304,1,False,0,0.31976485
421.78,1,0,0,255,1,False,0,0.31976485
1300.44,0,1,0,155,1,False,0,0.31976485
1069.74,0,1,0,220,1,False,0,0.31976485
288.27,0,0,0,144,1,False,0,0.31976485
145.36,1,0,0,100,1,False,0,0.31976485
392.4,0,0,0,361,1,False,0,0.31976485
280.32,0,0,0,319,1,False,0,0.31976485
329.22,1,0,0,97,1,False,0,0.31976485
55.91,0,0,0,85,1,False,0,0.31976485
960.84,0,1,0,128,1,False,0,0.31976485
875.82,1,1,0,77,1,False,0,0.31976485
449.63,0,0,0,206,1,False,0,0.31976485
254.67,1,0,0,271,1,False,0,0.31976485
334.67,0,0,0,198,1,False,0,0.31976485
480.75,0,0,0,225,1,False,0,0.31976485
700.08,0,1,0,215,1,False,0,0.31976485
24.06,0,0,0,222,1,False,0,0.31976485
808.14,0,1,0,310,1,False,0,0.31976485
481.34,0,0,0,135,1,False,0,0.31976485
1457.52,1,1,0,216,1,False,0,0.31976485
679.98,0,1,0,271,1,False,0,0.31976485
485.1,0,0,0,284,1,False,0,0.31976485
50.17,0,0,0,115,1,False,0,0.31976485
561.2,1,1,0,116,1,False,0,0.31976485
469.77,0,0,0,68,1,False,0,0.31976485
518.08,1,1,0,303,1,True,0,0.31976485
957.5,0,1,0,321,1,False,0,0.31976485
157.94,0,0,0,302,1,False,0,0.31976485
120.54,1,0,0,91,1,False,0,0.31976485
1170.33,0,1,0,151,1,False,0,0.31976485
905.9,0,1,0,106,1,False,0,0.31976485
1217.79,0,1,0,241,1,False,0,0.31976485
895.65,0,1,0,321,1,False,0,0.31976485
552.24,0,1,0,117,1,False,0,0.31976485
1391.97,0,1,0,145,1,False,0,0.31976485
157.38,0,0,0,190,1,False,0,0.31976485
124.66,1,0,0,301,1,False,0,0.31976485
519.6,0,1,0,255,1,False,0,0.31976485
975.06,0,1,0,46,1,False,0,0.31976485
199.18,1,0,0,238,1,False,0,0.31976485
846.12,0,1,0,199,1,False,0,0.31976485
819.7,0,1,0,77,1,False,0,0.31976485
948.8,1,1,0,224,1,False,0,0.31976485
886.46,0,1,0,252,1,False,0,0.31976485
982.74,1,1,0,198,1,False,0,0.31976485
966.57,1,1,0,319,1,False,0,0.31976485
1217.01,0,1,0,59,1,False,0,0.31976485
741.02,1,1,0,69,1,True,0,0.31976485
465.17,0,0,0,96,1,False,0,0.31976485
489.39,0,0,0,91,1,False,0,0.31976485
793.44,0,1,0,299,1,False,0,0.31976485
690.51,0,1,0,70,1,False,0,0.31976485
336.78,1,0,0,136,1,False,0,0.31976485
305.83,1,0,0,317,1,False,0,0.31976485
110.55,1,0,0,176,1,False,0,0.31976485
664.5,1,1,0,288,1,False,0,0.31976485
443.47,1,0,0,220,1,False,0,0.31976485
450.38,0,0,0,218,1,False,0,0.31976485
1229.55,1,1,0,94,1,True,0,0.31976485
391.28,0,0,0,240,1,False,0,0.31976485
723.98,0,1,0,45,1,False,0,0.31976485
93.34,0,0,0,116,1,False,0,0.31976485
608.4,1,1,0,232,1,False,0,0.31976485
408.72,1,0,0,280,1,False,0,0.31976485
188.44,0,0,0,186,1,False,0,0.31976485
131.84,0,0,0,155,1,False,0,0.31976485
163.65,0,0,0,264,1,False,0,0.31976485
184.08,0,0,0,298,1,False,0,0.31976485
450.47,0,0,0,200,1,False,0,0.31976485
1368.6,0,1,0,222,1,False,0,0.31976485
436.23,0,0,0,187,1,False,0,0.31976485
87.16,0,0,0,119,1,False,0,0.31976485
140.01,0,0,0,285,1,False,0,0.31976485
872.46,0,1,0,122,1,False,0,0.31976485
72.45,1,0,0,104,1,False,0,0.31976485
919.04,0,1,0,232,1,False,0,0.31976485
1312.41,1,1,0,121,1,False,0,0.31976485
462.96,1,0,0,219,1,False,0,0.31976485
117.61,1,0,0,248,1,False,0,0.31976485
978.78,1,1,0,117,1,True,0,0.31976485
398.62,0,0,0,245,1,False,0,0.31976485
79.4,1,0,0,219,1,False,0,0.31976485
416.34,0,0,0,69,1,False,0,0.31976485
430.74,0,0,0,117,1,False,0,0.31976485
176.77,1,0,0,136,1,False,0,0.31976485
647.13,1,1,0,149,1,False,0,0.31976485
1157.34,1,1,0,177,1,False,0,0.31976485
512.34,0,1,0,258,1,False,0,0.31976485
487.53,0,0,0,63,1,False,0,0.31976485
390.11,0,0,0,333,1,False,0,0.31976485
723.98,0,1,0,121,1,False,0,0.31976485
305.44,0,0,0,266,1,False,0,0.31976485
64.6,0,0,0,158,1,False,0,0.31976485
647.13,0,1,0,240,1,False,0,0.31976485
674.01,0,1,0,54,1,False,0,0.31976485
627.32,0,1,0,309,1,False,0,0.31976485
935.01,0,1,0,321,1,True,0,0.31976485
405.93,0,0,0,150,1,False,0,0.31976485
646.11,1,1,0,132,1,True,0,0.31976485
870.72,1,1,0,272,1,False,0,0.31976485
258.77,0,0,0,223,1,False,0,0.31976485
346.5,0,0,0,209,1,False,0,0.31976485
103.86,0,0,0,152,1,False,0,0.31976485
895.62,0,1,0,225,1,False,0,0.31976485
484.17,0,0,0,187,1,False,0,0.31976485
746.7,0,1,0,45,1,False,0,0.31976485
1004.28,1,1,0,150,1,False,0,0.31976485
437.49,0,0,0,262,1,False,0,0.31976485
36.1,0,0,0,272,1,False,0,0.31976485
337.75,0,0,0,54,1,False,0,0.31976485
485.1,0,0,0,99,1,False,0,0.31976485
800.37,0,1,0,209,1,False,0,0.31976485
1137.6,1,1,0,351,1,False,0,0.31976485
910.34,0,1,0,186,1,False,0,0.31976485
1431.78,1,1,0,265,1,False,0,0.31976485
447.69,1,0,0,252,1,False,0,0.31976485
577.72,0,1,0,219,1,False,0,0.31976485
103.86,0,0,0,321,1,False,0,0.31976485
561.48,0,1,0,287,1,False,0,0.31976485
1452.51,1,1,0,223,1,False,0,0.31976485
55.23,0,0,0,140,1,False,0,0.31976485
59.06,0,0,0,42,1,False,0,0.31976485
723.26,0,1,0,152,1,False,0,0.31976485
167.37,1,0,0,147,1,False,0,0.31976485
313.58,0,0,0,62,1,False,0,0.31976485
1421.01,0,1,0,298,1,False,0,0.31976485
252.71,0,0,0,273,1,False,0,0.31976485
92.6,0,0,0,150,1,True,0,0.31976485
816.92,0,1,0,125,1,False,0,0.31976485
646.68,0,1,0,303,1,False,0,0.31976485
200.84,0,0,0,323,1,False,0,0.31976485
980.64,1,1,0,334,1,False,0,0.31976485
449.93,0,0,0,87,1,False,0,0.31976485
545.5,0,1,0,86,1,False,0,0.31976485
157.94,0,0,0,140,1,False,0,0.31976485
65.69,1,0,0,99,1,False,0,0.31976485
72.45,0,0,0,306,1,False,0,0.31976485
229.47,0,0,0,281,1,False,0,0.31976485
754.04,1,1,0,116,1,False,0,0.31976485
279.36,0,0,0,263,1,False,0,0.31976485
47.62,0,0,0,90,1,False,0,0.31976485
435.37,1,0,0,77,1,False,0,0.31976485
347.01,0,0,0,204,1,False,0,0.31976485
93.75,0,0,0,146,1,False,0,0.31976485
954.52,0,1,0,281,1,False,0,0.31976485
74.76,0,0,0,248,1,False,0,0.31976485
129.55,0,0,0,183,1,False,0,0.31976485
313.66,0,0,0,122,1,False,0,0.31976485
143.33,1,0,0,168,1,False,0,0.31976485
84.35,1,0,0,142,1,False,0,0.31976485
684.2,0,1,0,211,1,False,0,0.31976485
334.15,1,0,0,262,1,False,0,0.31976485
437.91,1,0,0,276,1,False,0,0.31976485
899.86,1,1,0,233,1,False,0,0.31976485
691.59,0,1,0,89,1,False,0,0.31976485
134.16,1,0,0,107,1,False,0,0.31976485
620.4,1,1,0,92,1,False,0,0.31976485
195.7,0,0,0,215,1,False,0,0.31976485
120.59,0,0,0,153,1,False,0,0.31976485
899.86,0,1,0,80,1,False,0,0.31976485
84.35,0,0,0,221,1,False,0,0.31976485
1063.38,0,1,0,231,1,False,0,0.31976485
119.88,0,0,0,222,1,False,0,0.31976485
28.5,0,0,0,162,1,False,0,0.31976485
717.18,0,1,0,326,1,False,0,0.31976485
132.3,0,0,0,220,1,False,0,0.31976485
237.63,1,0,0,125,1,False,0,0.31976485
380.66,1,0,0,70,1,False,0,0.31976485
903.18,1,1,0,87,1,False,0,0.31976485
972.46,1,1,0,329,1,False,0,0.31976485
461.06,0,0,0,101,1,False,0,0.31976485
604.48,0,1,0,100,1,False,0,0.31976485
176.54,1,0,0,165,1,False,0,0.31976485
188.78,0,0,0,222,1,False,0,0.31976485
1289.4,1,1,0,305,1,False,0,0.31976485
1225.38,0,1,0,238,1,False,0,0.31976485
344.52,1,0,0,267,1,False,0,0.31976485
261.3,0,0,0,99,1,False,0,0.31976485
363.21,0,0,0,290,1,False,0,0.31976485
400.2,0,0,0,315,1,False,0,0.31976485
298.54,1,0,0,246,1,False,0,0.31976485
718.68,0,1,0,347,1,False,0,0.31976485
400.83,1,0,0,253,1,False,0,0.31976485
161.38,0,0,0,155,1,False,0,0.31976485
823.77,0,1,0,117,1,False,0,0.31976485
481.1,0,0,0,191,1,False,0,0.31976485
381.83,0,0,0,150,1,False,0,0.31976485
237.63,0,0,1,21,1,False,0,0.31976485
450.96,1,0,0,75,1,False,0,0.31976485
231.0,0,0,0,248,1,False,0,0.31976485
1384.65,0,1,0,66,1,False,0,0.31976485
381.99,1,0,1,25,1,False,0,0.31976485
620.4,0,1,0,266,1,False,0,0.31976485
1361.7,0,1,0,170,1,False,0,0.31976485
54.55,1,0,0,106,1,False,0,0.31976485
683.78,0,1,0,210,1,False,0,0.31976485
919.04,1,1,0,204,1,False,0,0.31976485
886.46,0,1,0,125,1,False,0,0.31976485
96.8,0,0,0,167,1,False,0,0.31976485
261.3,0,0,0,247,1,False,0,0.31976485
458.16,0,0,0,278,1,False,0,0.31976485
257.65,0,0,0,138,1,False,0,0.31976485
1375.44,0,1,0,62,1,False,0,0.31976485
449.93,0,0,0,296,1,False,0,0.31976485
671.25,1,1,0,43,1,False,0,0.31976485
129.55,0,0,0,306,1,False,0,0.31976485
357.79,1,0,0,75,1,False,0,0.31976485
875.82,0,1,0,73,1,False,0,0.31976485
72.2,0,0,0,190,1,False,0,0.31976485
230.17,0,0,0,93,1,False,0,0.31976485
431.12,0,0,0,158,1,False,0,0.31976485
160.26,0,0,0,47,1,False,0,0.31976485
874.94,1,1,0,202,1,False,0,0.31976485
771.56,0,1,1,25,1,False,0,0.31976485
967.92,1,1,0,224,1,False,0,0.31976485
223.03,0,0,0,212,1,False,0,0.31976485
182.98,0,0,0,89,1,False,0,0.31976485
66.43,0,0,0,213,1,False,0,0.31976485
338.17,0,0,0,236,1,False,0,0.31976485
694.44,0,1,0,308,1,False,0,0.31976485
1368.36,1,1,0,223,1,False,0,0.31976485
443.85,0,0,0,325,1,False,0,0.31976485
682.2,1,1,0,105,1,False,0,0.31976485
386.61,1,0,0,252,1,False,0,0.31976485
148.42,0,0,0,278,1,False,0,0.31976485
495.12,1,0,0,72,1,False,0,0.31976485
240.55,0,0,0,243,1,False,0,0.31976485
229.47,0,0,0,197,1,False,0,0.31976485
356.97,0,0,0,305,1,False,0,0.31976485
157.38,1,0,0,312,1,False,0,0.31976485
163.65,1,0,0,222,1,False,0,0.31976485
226.66,1,0,0,160,1,False,0,0.31976485
452.95,0,0,0,219,1,False,0,0.31976485
22.78,1,0,0,248,1,False,0,0.31976485
465.17,0,0,0,169,1,False,0,0.31976485
886.46,1,1,0,52,1,False,0,0.31976485
584.49,0,1,0,89,1,False,0,0.31976485
533.58,1,1,0,240,1,False,0,0.31976485
152.72,0,0,0,262,1,False,0,0.31976485
223.56,0,0,0,262,1,False,0,0.31976485
669.09,0,1,0,280,1,False,0,0.31976485
431.44,1,0,0,157,1,False,0,0.31976485
1005.51,0,1,0,162,1,False,0,0.31976485
341.89,0,0,0,135,1,False,0,0.31976485
139.68,1,0,0,66,1,False,0,0.31976485
258.63,1,0,0,253,1,False,0,0.31976485
841.8,0,1,0,104,1,False,0,0.31976485
464.64,0,0,0,292,1,False,0,0.31976485
298.55,0,0,0,112,1,False,0,0.31976485
1013.25,0,1,0,303,1,False,0,0.31976485
561.9,0,1,0,229,1,False,0,0.31976485
221.1,0,0,0,70,1,False,0,0.31976485
782.46,0,1,0,262,1,False,0,0.31976485
46.0,0,0,0,222,1,False,0,0.31976485
388.8,0,0,0,53,1,False,0,0.31976485
95.01,0,0,0,67,1,False,0,0.31976485
967.92,0,1,0,306,1,False,0,0.31976485
87.54,0,0,0,149,1,True,0,0.31976485
379.92,0,0,0,54,1,False,0,0.31976485
46.3,0,0,0,290,1,False,0,0.31976485
37.71,1,0,0,317,1,False,0,0.31976485
596.54,0,1,0,109,1,False,0,0.31976485
302.24,0,0,0,225,1,False,0,0.31976485
652.98,0,1,0,113,1,False,0,0.31976485
22.26,0,0,0,60,1,False,0,0.31976485
356.97,1,0,0,36,1,False,0,0.31976485
208.17,1,0,0,333,1,False,0,0.31976485
149.68,0,0,0,122,1,False,0,0.31976485
1355.49,1,1,0,186,1,False,0,0.31976485
778.98,0,1,0,162,1,False,0,0.31976485
433.66,0,0,0,288,1,False,0,0.31976485
769.16,0,1,0,267,1,False,0,0.31976485
118.99,1,0,0,197,1,False,0,0.31976485
642.7,0,1,0,309,1,False,0,0.31976485
412.07,1,0,0,91,1,False,0,0.31976485
261.3,1,0,0,292,1,True,0,0.31976485
124.9,1,0,0,126,1,False,0,0.31976485
243.72,0,0,0,177,1,False,0,0.31976485
970.2,0,1,0,232,1,False,0,0.31976485
341.56,1,0,0,131,1,False,0,0.31976485
354.46,1,0,0,276,1,False,0,0.31976485
1261.08,1,1,1,27,1,False,0,0.31976485
354.15,0,0,0,70,1,False,0,0.31976485
777.12,0,1,0,190,1,False,0,0.31976485
329.22,0,0,0,146,1,False,0,0.31976485
564.68,1,1,0,314,1,False,0,0.31976485
376.94,0,0,0,185,1,False,0,0.31976485
28.75,1,0,0,92,1,False,0,0.31976485
78.97,0,0,0,33,1,False,0,0.31976485
426.16,0,0,0,232,1,False,0,0.31976485
434.54,0,0,0,273,1,False,0,0.31976485
329.22,1,0,0,270,1,False,0,0.31976485
438.32,0,0,0,232,1,False,0,0.31976485
493.86,0,0,0,293,1,False,0,0.31976485
786.74,0,1,0,66,1,False,0,0.31976485
164.4,0,0,0,203,1,False,0,0.31976485
120.59,0,0,0,245,1,False,0,0.31976485
289.23,1,0,0,157,1,False,0,0.31976485
854.72,0,1,0,302,1,False,0,0.31976485
498.74,0,0,0,233,1,False,0,0.31976485
344.04,0,0,0,261,1,False,0,0.31976485
451.83,0,0,0,149,1,False,0,0.31976485
139.68,0,0,0,271,1,False,0,0.31976485
170.09,1,0,0,312,1,False,0,0.31976485
377.56,0,0,0,131,1,False,0,0.31976485
23.0,1,0,0,261,1,False,0,0.31976485
332.9,0,0,0,50,1,False,0,0.31976485
404.71,0,0,0,172,1,False,0,0.31976485
842.44,1,1,0,88,1,False,0,0.31976485
450.38,0,0,0,210,1,False,0,0.31976485
600.26,0,1,0,166,1,False,0,0.31976485
305.83,0,0,1,29,1,False,0,0.31976485
288.86,1,0,0,287,1,False,0,0.31976485
320.5,0,0,0,264,1,False,0,0.31976485
474.32,1,0,0,186,1,False,0,0.31976485
793.44,0,1,0,130,1,False,0,0.31976485
179.11,0,0,0,329,1,False,0,0.31976485
164.4,0,0,0,152,1,False,0,0.31976485
1013.25,0,1,0,154,1,False,0,0.31976485
373.35,1,0,0,151,1,False,0,0.31976485
1212.21,0,1,0,245,1,False,0,0.31976485
128.68,0,0,0,298,1,False,0,0.31976485
1444.02,0,1,0,135,1,False,0,0.31976485
175.9,0,0,0,64,1,False,0,0.31976485
1137.6,0,1,0,265,1,False,0,0.31976485
258.7,1,0,0,241,1,False,0,0.31976485
1236.21,1,1,0,83,1,False,0,0.31976485
616.14,0,1,0,147,1,False,0,0.31976485
80.87,0,0,0,287,1,False,0,0.31976485
340.18,0,0,0,66,1,False,0,0.31976485
366.99,1,0,1,19,1,False,0,0.31976485
1477.14,1,1,0,305,1,False,0,0.31976485
587.1,0,1,0,33,1,False,0,0.31976485
65.9,0,0,0,336,1,False,0,0.31976485
867.69,0,1,0,45,1,False,0,0.31976485
856.26,0,1,0,278,1,False,0,0.31976485
1351.41,0,1,0,97,1,False,0,0.31976485
135.96,1,0,0,115,1,True,0,0.31976485
259.04,0,0,0,240,1,False,0,0.31976485
780.22,0,1,0,255,1,False,0,0.31976485
16.2,1,0,0,208,1,False,0,0.31976485
168.7,1,0,0,308,1,False,0,0.31976485
66.78,0,0,0,146,1,False,0,0.31976485
1300.44,0,1,0,116,1,False,0,0.31976485
960.63,0,1,0,105,1,False,0,0.31976485
435.37,1,0,0,202,1,False,0,0.31976485
55.91,1,0,0,263,1,False,0,0.31976485
182.06,0,0,0,77,1,False,0,0.31976485
344.04,1,0,0,321,1,False,0,0.31976485
126.44,1,0,0,218,1,False,0,0.31976485
443.23,1,0,0,124,1,False,0,0.31976485
341.56,0,0,0,155,1,False,0,0.31976485
197.07,0,0,0,165,1,True,0,0.31976485
146.67,0,0,0,90,1,False,0,0.31976485
1014.51,0,1,0,121,1,False,0,0.31976485
94.23,0,0,0,294,1,False,0,0.31976485
964.05,0,1,0,66,1,False,0,0.31976485
954.42,0,1,0,295,1,False,0,0.31976485
1289.4,0,1,1,11,1,False,0,0.31976485
465.26,1,0,0,60,1,False,0,0.31976485
465.15,1,0,0,205,1,False,0,0.31976485
1019.01,1,1,0,46,1,True,0,0.31976485
92.02,0,0,0,166,1,False,0,0.31976485
252.71,1,0,0,212,1,False,0,0.31976485
305.83,0,0,0,263,1,False,0,0.31976485
310.2,0,0,0,289,1,False,0,0.31976485
1157.34,0,1,0,121,1,False,0,0.31976485
309.52,0,0,0,310,1,False,0,0.31976485
259.04,0,0,0,140,1,False,0,0.31976485
635.68,0,1,0,172,1,False,0,0.31976485
380.2,0,0,0,64,1,False,0,0.31976485
459.52,0,0,0,156,1,False,0,0.31976485
962.68,0,1,0,251,1,False,0,0.31976485
155.22,0,0,0,237,1,False,0,0.31976485
361.99,0,0,0,143,1,False,0,0.31976485
975.06,0,1,0,147,1,False,0,0.31976485
447.98,0,0,0,168,1,False,0,0.31976485
78.44,0,0,0,125,1,False,0,0.31976485
57.5,0,0,0,228,1,False,0,0.31976485
1485.36,1,1,0,180,1,True,0,0.31976485
180.14,0,0,0,265,1,False,0,0.31976485
358.59,0,0,0,56,1,False,0,0.31976485
34.17,1,0,0,288,1,False,0,0.31976485
1078.02,0,1,0,219,1,False,0,0.31976485
422.19,0,0,0,86,1,False,0,0.31976485
317.84,0,0,0,218,1,False,0,0.31976485
701.01,0,1,0,107,1,False,0,0.31976485
906.45,1,1,0,266,1,False,0,0.31976485
407.72,1,0,0,216,1,False,0,0.31976485
964.05,0,1,0,320,1,False,0,0.31976485
496.9,0,0,0,142,1,False,0,0.31976485
379.57,0,0,0,91,1,False,0,0.31976485
169.78,1,0,0,235,1,True,0,0.31976485
493.86,0,0,0,224,1,False,0,0.31976485
140.73,0,0,0,258,1,False,0,0.31976485
257.88,0,0,0,31,1,False,0,0.31976485
434.58,0,0,0,213,1,False,0,0.31976485
1137.6,0,1,0,344,1,False,0,0.31976485
373.98,1,0,0,291,1,False,0,0.31976485
108.3,0,0,0,177,1,False,0,0.31976485
455.17,0,0,0,257,1,False,0,0.31976485
676.34,1,1,0,199,1,False,0,0.31976485
161.05,1,0,0,46,1,False,0,0.31976485
1335.48,0,1,0,274,1,True,0,0.31976485
238.84,0,0,0,359,1,False,0,0.31976485
239.74,1,0,0,248,1,False,0,0.31976485
51.74,0,0,0,184,1,False,0,0.31976485
493.86,1,0,0,136,1,True,0,0.31976485
478.75,1,0,1,25,1,False,0,0.31976485
1111.53,0,1,0,174,1,False,0,0.31976485
480.0,0,0,0,110,1,False,0,0.31976485
811.34,0,1,0,253,1,False,0,0.31976485
746.7,0,1,0,91,1,False,0,0.31976485
90.64,1,0,0,290,1,False,0,0.31976485
246.6,0,0,0,162,1,False,0,0.31976485
1399.68,1,1,0,275,1,False,0,0.31976485
227.9,0,0,0,184,1,False,0,0.31976485
647.16,0,1,0,79,1,False,0,0.31976485
1002.45,0,1,0,231,1,True,0,0.31976485
438.22,1,0,0,285,1,False,0,0.31976485
465.17,1,0,0,261,1,False,0,0.31976485
379.32,0,0,0,275,1,False,0,0.31976485
483.47,1,0,0,110,1,False,0,0.31976485
460.74,0,0,0,159,1,False,0,0.31976485
763.66,0,1,0,129,1,False,0,0.31976485
547.46,0,1,0,123,1,False,0,0.31976485
302.15,0,0,0,66,1,False,0,0.31976485
483.15,0,0,0,94,1,False,0,0.31976485
163.65,1,0,0,212,1,False,0,0.31976485
24.19,1,0,0,258,1,False,0,0.31976485
496.9,1,0,0,210,1,False,0,0.31976485
611.82,0,1,0,294,1,False,0,0.31976485
227.9,0,0,0,103,1,False,0,0.31976485
389.57,1,0,0,152,1,False,0,0.31976485
250.08,0,0,0,111,1,False,0,0.31976485
337.75,1,0,0,290,1,False,0,0.31976485
71.43,1,0,0,129,1,False,0,0.31976485
468.08,0,0,0,47,1,False,0,0.31976485
604.86,0,1,0,250,1,False,0,0.31976485
376.99,1,0,0,110,1,False,0,0.31976485
611.82,1,1,0,181,1,False,0,0.31976485
1058.61,1,1,0,255,1,False,0,0.31976485
160.02,0,0,0,226,1,False,0,0.31976485
1494.27,0,1,0,77,1,False,0,0.31976485
430.74,1,0,0,131,1,False,0,0.31976485
385.4,1,0,0,192,1,False,0,0.31976485
219.11,0,0,0,165,1,False,0,0.31976485
148.44,1,0,0,283,1,False,0,0.31976485
98.93,0,0,0,266,1,False,0,0.31976485
1095.15,0,1,0,75,1,False,0,0.31976485
441.89,0,0,0,307,1,False,0,0.31976485
758.13,1,1,0,131,1,True,0,0.31976485
356.97,0,0,0,130,1,False,0,0.31976485
215.37,1,0,0,134,1,False,0,0.31976485
161.74,0,0,0,231,1,False,0,0.31976485
472.22,0,0,0,161,1,False,0,0.31976485
55.91,0,0,0,322,1,False,0,0.31976485
322.19,0,0,0,306,1,False,0,0.31976485
563.32,0,1,0,104,1,False,0,0.31976485
777.12,0,1,0,187,1,False,0,0.31976485
346.5,1,0,0,280,1,False,0,0.31976485
166.35,0,0,0,336,1,False,0,0.31976485
46.19,1,0,0,198,1,False,0,0.31976485
966.04,0,1,0,179,1,False,0,0.31976485
24.06,0,0,1,14,1,False,0,0.31976485
824.14,0,1,0,217,1,False,0,0.31976485
309.42,0,0,0,89,1,False,0,0.31976485
1180.11,0,1,0,333,1,False,0,0.31976485
188.78,0,0,0,266,1,False,0,0.31976485
170.15,0,0,0,165,1,False,0,0.31976485
138.03,0,0,0,203,1,False,0,0.31976485
473.4,0,0,0,338,1,False,0,0.31976485
679.34,0,1,0,54,1,False,0,0.31976485
303.48,1,0,0,287,1,False,0,0.31976485
429.99,1,0,0,242,1,True,0,0.31976485
41.49,1,0,0,202,1,False,0,0.31976485
219.48,1,0,0,55,1,False,0,0.31976485
55.79,1,0,0,89,1,False,0,0.31976485
875.82,0,1,0,282,1,True,0,0.31976485
606.96,0,1,0,54,1,True,0,0.31976485
160.02,0,0,0,313,1,False,0,0.31976485
219.48,0,0,0,153,1,False,0,0.31976485
519.6,1,1,0,264,1,False,0,0.31976485
1088.04,0,1,0,233,1,False,0,0.31976485
279.36,0,0,0,246,1,False,0,0.31976485
907.8,0,1,0,139,1,False,0,0.31976485
465.25,0,0,0,295,1,False,0,0.31976485
393.28,0,0,0,241,1,False,0,0.31976485
465.48,0,0,0,316,1,False,0,0.31976485
54.96,0,0,0,175,1,False,0,0.31976485
954.52,0,1,0,172,1,False,0,0.31976485
71.36,0,0,0,325,1,False,0,0.31976485
165.36,0,0,0,191,1,False,0,0.31976485
10.83,1,0,0,244,1,False,0,0.31976485
78.09,0,0,0,144,1,False,0,0.31976485
66.78,0,0,0,225,1,False,0,0.31976485
320.5,1,0,0,157,1,True,0,0.31976485
313.66,0,0,0,221,1,False,0,0.31976485
138.57,0,0,0,274,1,False,0,0.31976485
454.8,0,0,0,282,1,False,0,0.31976485
753.98,0,1,0,125,1,False,0,0.31976485
443.23,0,0,0,162,1,False,0,0.31976485
114.03,0,0,0,195,1,False,0,0.31976485
773.64,1,1,0,284,1,True,0,0.31976485
935.01,0,1,0,346,1,False,0,0.31976485
465.25,0,0,0,262,1,False,0,0.31976485
623.34,0,1,0,73,1,False,0,0.31976485
438.2,0,0,0,273,1,False,0,0.31976485
235.19,1,0,0,41,1,False,0,0.31976485
1428.21,1,1,0,309,1,False,0,0.31976485
39.7,0,0,0,46,1,False,0,0.31976485
84.35,0,0,0,284,1,False,0,0.31976485
299.28,0,0,0,116,1,False,0,0.31976485
325.4,0,0,0,45,1,False,0,0.31976485
597.54,0,1,0,78,1,False,0,0.31976485
1193.34,0,1,0,171,1,False,0,0.31976485
818.76,0,1,0,224,1,False,0,0.31976485
281.2,0,0,0,291,1,False,0,0.31976485
487.44,0,0,0,249,1,False,0,0.31976485
843.6,0,1,0,202,1,False,0,0.31976485
1368.6,0,1,0,243,1,False,0,0.31976485
179.79,0,0,0,325,1,False,0,0.31976485
22.78,0,0,0,108,1,False,0,0.31976485
43.68,0,0,0,193,1,False,0,0.31976485
86.25,0,0,0,210,1,False,0,0.31976485
561.9,1,1,0,128,1,False,0,0.31976485
639.24,1,1,0,199,1,False,0,0.31976485
597.08,0,1,0,254,1,False,0,0.31976485
138.57,0,0,0,57,1,False,0,0.31976485
1431.78,0,1,0,123,1,False,0,0.31976485
213.73,0,0,0,142,1,False,0,0.31976485
398.44,0,0,0,323,1,False,0,0.31976485
363.21,0,0,0,137,1,False,0,0.31976485
517.2,0,1,0,312,1,False,0,0.31976485
627.32,0,1,0,261,1,False,0,0.31976485
708.33,0,1,0,76,1,False,0,0.31976485
117.31,1,0,0,70,1,False,0,0.31976485
1331.61,0,1,0,188,1,False,0,0.31976485
374.7,0,0,0,266,1,False,0,0.31976485
919.04,0,1,0,81,1,False,0,0.31976485
1022.22,0,1,0,92,1,False,0,0.31976485
359.64,0,0,0,65,1,False,0,0.31976485
566.34,0,1,0,94,1,False,0,0.31976485
331.82,0,0,0,171,1,False,0,0.31976485
310.78,1,0,0,199,1,False,0,0.31976485
1001.94,0,1,0,120,1,False,0,0.31976485
907.29,0,1,0,105,1,False,0,0.31976485
28.5,1,0,0,77,1,False,0,0.31976485
